[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L0541: nFrameNum[414] pstFrameInfo->nFrameNum[416]
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L0541: nFrameNum[417] pstFrameInfo->nFrameNum[421]
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L0541: nFrameNum[421] pstFrameInfo->nFrameNum[423]
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L0541: nFrameNum[425] pstFrameInfo->nFrameNum[427]
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L0541: nFrameNum[428] pstFrameInfo->nFrameNum[431]
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L0541: nFrameNum[432] pstFrameInfo->nFrameNum[434]
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L0541: nFrameNum[434] pstFrameInfo->nFrameNum[437]
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L0541: nFrameNum[438] pstFrameInfo->nFrameNum[440]
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L0541: nFrameNum[440] pstFrameInfo->nFrameNum[443]
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
[2018-11-25 16:15:24] |    StreamProcess.cpp-L0541: nFrameNum[443] pstFrameInfo->nFrameNum[445]
[2018-11-25 16:15:24] |    StreamProcess.cpp-L1471: delete one DataNode
